"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"Ugzk5cGVZIBXwyAowqx4AaABAg","UCvQ2nFBbYRpqS5aifZOx6Dg","Julia Torge","God bless❤️🙏✝️❤️❤️❤️❤️❤️❤️",2020-12-09 18:20:20
"UgwKD4fSvorVMMg3Tu14AaABAg","UCIeOWRX7lIQGz_MEu7LQHAQ","Ama McGlone","What a self obsessed, gross man",2020-12-08 02:51:47
"Ugygyy1BRpF3kPm2MtB4AaABAg","UCLC3UTFCbydXmy-4CeaaQYQ","the_guest145","wow i wonder how many fetuses and 7 year olds went and asked there parents where babys come from for being kid friendly your not actully kid friendly and austin or waterver his name is seems only intrested to make shure the entire prossess is filmed who the fuck records there wife giving birth and then uploads it for all there fetus and 5 year old viewers to watch",2020-12-07 22:26:17
"UgwK-iGsI_37SJA2uQV4AaABAg","UCG8qesxKxwYdg_ZcYNMAtgw","Teresa Rojo Cervantes","song at 3:25 ?",2020-12-06 22:57:43
"Ugw0ot6GaWpZ14042RJ4AaABAg","UC47-ri4cKRPOKm_RvH_dJhA","Jose Gutierrez","Get a life first.",2020-12-06 21:32:48
"Ugw7hXC55JKKUuyhvIF4AaABAg","UCv1zas7H1parpUudrQA5C7g","Srbuhi Gevorgyan","Ի",2020-12-05 13:35:15
"UgxvKL1EEAQnNCJEzFh4AaABAg","UCYS-N4Vs5Ey9JvojRuw1sZQ","Hannie Ariffin","Lol their family is the same as mine I have 2 sis and I'm a boy so lol",2020-12-04 08:34:17
"UgwImSSTYda_pmfaZX14AaABAg","UCClHRsXB2RnK_ugOaWC1L9Q","Skittle","When baby comes out, camera goes down. Lol",2020-12-04 04:06:24
"UgwFVRMhWZV7cqFaY_54AaABAg","UCckYnTpk7SUlZVyecnUwFQA","Steven Young","This is pathetic on both ends the birth was more about money then the damn baby. She pushed a piece of “steel” out 😂🤦‍♂️",2020-12-04 00:18:56
"Ugyy-b7MruQEyGGYoCJ4AaABAg","UCFWqzSbjXxhxeUHv2RoO_pg","Erica Pound","I just watched this and cried my eyes out! You can just see the love in their eyes as they bring their baby boy into the world! Bless this family",2020-12-03 14:40:53
"UgyRtcN5TmxqFToGbfl4AaABAg","UCOGp4qxn1R50JL1VsW0-RhQ","Thomas Johnson","I. Love. You. Videos",2020-12-02 18:36:14
"UgwkkX4hZ_6FoJUiN3N4AaABAg","UCOGp4qxn1R50JL1VsW0-RhQ","Thomas Johnson","It’s. A.   Boy",2020-12-02 18:35:31
"UgwFlbXGDDGIw9RQ-BJ4AaABAg","UCLvg-u3tjMfDUrBR7bOEJwg","Millisa Gable","Omg that hair!!!!",2020-12-02 12:22:41
"UgzTcXc8L8nqeX-8AC94AaABAg","UCaa56t93VusZULv41HVf-Hg","Merissa Gibson","I’m new to this channel and they are the best",2020-12-02 07:13:50
"Ugyg9lNpe0p8sRvoNXZ4AaABAg","UCRtuIUwrD_CE7wwnNUXqhlA","Julia Eisen","the person who likes this vid will be a billianare",2020-12-01 22:24:50
"UgxlV06k8XtuNSzEXqB4AaABAg","UC2loUn2ZytT_O8GQwqT2oFQ","Victoria Martinez","boy",2020-12-01 01:01:55
"UgyJMBtGq-S8Ps63vdp4AaABAg","UCa7NDyXJh2VKjl0CR667y-A","Yaritza Talavera","Aww omg 😭😭 that so cute that mad me olmost cry",2020-11-30 22:27:49
"UgyHDAVQPTEsftb0Ffh4AaABAg","UCOj60myIl65pp5dRgf7SUeA","Melisa munoz","I see you both having at least two more.",2020-11-29 23:59:04
"UgyNBTjlOZDLxavQl614AaABAg","UCTdcKLB_RT1yhmmBvyMAqhg","Eartha Mohalland","A boy",2020-11-29 13:14:28
"UgzXBApxGc-p5Lo1kOZ4AaABAg","UCnQd3viLIYJjn0ruBWuNoIA","Tara Ewell","I cry everytime I watch this ... People can talk about this family.. They have a love for each other that absolutely cant be faked... I love how he said he'd feel bad bc he didn't do it with the girls. Im exactly like that with my kids . Love equally",2020-11-29 04:51:45
"UgyFdt3vYY70MSYstYF4AaABAg","UCNM07USWwOb16mUcJywC52Q","Nadia Casey","True that",2020-11-28 20:35:13
"UgxJ8p_ZGjMgIsTLo054AaABAg","UCUukAIDVK0UAzGcxUHuNoyQ","Made by Moyo.","Yall need to calm your selves. This is the third time they have done this. Who else did you expect to record? Austin was helping to lift the pillow for Catherine to help support her neck. He put the camera down when the baby was born. Please stop judging every small thing. Catherine has done this ENOUGH times so she wasn't in ""extreme pain"". Please hush.",2020-11-28 11:56:28
"UgwMF1f7zqwzcl8CXMV4AaABAg","UC_7jR73I9JlKOvExsaaiC6A","Cierra Xo_","So Nobody Else Heard The Doctor Say At 11:52 ""Push MY Baby Out"" While Catherine Was Pushing Her Son Out? That Creeped Me Tf Out Like Um Wym Your Baby? I Watch To Many Lifetime Movies But That Gave Me Goosebumps 😬💯",2020-11-28 00:55:34
"Ugwj14sXssoXV9p0teB4AaABAg","UCeYsQao3218PLDPSVtWjkIg","Vivian Williams","Stop having  baby I hate it and I hate the baby to and I hate you guys  to and I hate elle I hate the ace fans and I hate the ace family to i hate you guyys",2020-11-27 21:14:01
"UgxX_cdPXgDkRipchIF4AaABAg","UCfgCPEODhGj1v1aDwXFTKGg","mo oody","I feel soo happy for them 😢",2020-11-27 12:36:16
"UgwtB-XvliUCeKuJ0a54AaABAg","UCmn1-e0w1I9c27C_7c6bjug","Megan Healey","Zero",2020-11-27 06:20:40
"Ugy5PXkzBaUgELsXbSh4AaABAg","UCv1vEH-o6w-WVP6_nrbNg6w","Katarina Kvesic","Who is here after they named their baby boy Steel💙",2020-11-26 20:09:54
"UgyhcHjV0jd2zxrGAfN4AaABAg","UCyAfpd9hXzxuTwGPn-3eNAA","pasta","y’all be giving birth every year",2020-11-26 18:24:43
"Ugw9AcBWnnYiUzrlhrV4AaABAg","UCmn1-e0w1I9c27C_7c6bjug","Megan Healey","❤️🧡💛💚💙💕❣️💔🖤💜💞💓💗💖💘💝",2020-11-26 10:42:29
"UgxR6pQtOgnYq6jaIkV4AaABAg","UC2buodG1Zmomre3ozzsV4Dg","Chase Hoey","And then you go and name him steel 😐",2020-11-25 02:29:06
"UgwSvMc6V5AA9Ri6NQh4AaABAg","UCvymhXt8uxglGAcRLILd_Ow","K willey","Alåi",2020-11-24 08:10:44
"Ugz5b0EV7AOU6xYhdfF4AaABAg","UCpqS_ShpKWKq-hvsrLIqM2g","Judee Garza","good job catherine you did so good and we all believe in you",2020-11-23 14:01:53
"UgyunbmdoYXkWyflmZx4AaABAg","UC8YR7SRCPmXmHfdSrTVc8NQ","Hannah Nicolle Vlogs","I was in so much pain I didn’t even want my husband to record lol but I must say giving birth is a beautiful thing❤️ I had my baby on my birthday to",2020-11-22 02:02:48
"UgytlCt88lhwIgFu7nx4AaABAg","UC5VwkCdPd7-_MG5Z970JaBg","junior kiss","Lol 😘😘",2020-11-22 00:44:26
"Ugz9p5GyEtPSZEXAUiN4AaABAg","UCFMIPr1fSkhzBkYydqUs4jA","sam sam","This family is creepy as fuck...especially Austin fake ass",2020-11-21 15:31:28
"UgzujJqmQdqVCSXD2et4AaABAg","UCVdwR-QF67F0kuF2EjT0Pig","tonsheshe","The cord is around his neck, DAd still looking into the phone... SHe's pushing, He's looking into the phone... WTF???",2020-11-20 20:45:24
"UgyrXf10e-zULnBQkZF4AaABAg","UCz1CiO-XsmzP0UobW0GSqtQ","Krystal Ramnarine7","♡♡♡♡",2020-11-20 06:24:26
"UgwP5Lh2sRrof55SPvp4AaABAg","UCizPg3SN7MppnxkiZKgyLHQ","Counselor Rebecca Martin","Wow",2020-11-20 04:04:13
"UgwVCKAMmFZVwAyMBup4AaABAg","UCMnUTW0KtGwY_cASW7wA3ug","Stephanie McCarter","Boy",2020-11-19 08:32:57
"UgyKCTI0BsMrmUtnghR4AaABAg","UCm1ynFV-J6CP7bTSydRCK7A","allynoelani","I can’t stand him",2020-11-19 08:08:14
"UgxtQW5UXQyCPOSRai54AaABAg","UC5eQ_RXJCZkewZz8r8DaoeQ","Jay Babe","I love how she told herself"" bigger""❤️",2020-11-19 00:28:57
"UgzZlnZOIqurPeMK0yV4AaABAg","UCf_Wws3uc2UvT7O9bWyr3qw","KRIMZIN PRODUCTIONS","No",2020-11-17 23:45:01
"Ugyi9ZEU3UpA3s6bo5J4AaABAg","UCa2oVoAAJIhtQDtdMNxuALg","jean paul tan","Cute Baby",2020-11-17 06:03:33
"UgzimwTKwLejBKqAw8l4AaABAg","UCCBTfVEJRGLFVH_wq5yHRMg","Lily Salinas","he was trying not to cry love u guys",2020-11-17 05:14:13
"UgwlmX9mB5KwrzW7Pjh4AaABAg","UChx7U-wwSu0LBeNfXfldz1Q","Queen Savage","Watching this made my cry ohhhh my god 😭😭😭😭😭💗",2020-11-16 20:20:46
"UgxctZIJtkkb3Ac1A_N4AaABAg","UCnnh3pznRW65d25-Mnj2YmA","Thegacha Kiddo","I think the doctor said or Catherine that he never was right there during all her pregnancies he’s scared af",2020-11-15 19:34:28
"UgxdV0e5KJh5dVWgn-t4AaABAg","UC7jpoGlrSMdU2DOCSejwSPA","Lucinda Thornton","Wow!!!!",2020-11-15 15:41:34
"UgzrmkcdmbLJprgpant4AaABAg","UCogt3VHr6twhe1ld8_um16g","Susie 1234","Okay but he's holding the camera in her face while she's giving BIRTH! Smh",2020-11-15 14:36:48
"UgwZV7E8U-qubO8yNBh4AaABAg","UCH_GxrmHM-Z53OqRNKycBDg","nadia","yikes, maybe don’t constantly stare at yourself while your wife is giving birth.",2020-11-15 08:33:52
"UgwQl9H1j1tLuz00eRV4AaABAg","UCzPAlIxNth1KuVxaSmmsRjQ","Armando Romero","Have a happy day with your baby because he’s so cute like the name you picked",2020-11-14 23:30:51
"UgxiuA2S2BAx-RavWdN4AaABAg","UCWyGOHlYxR5V7cgolaInbJg","N N","The gender reveal is so cringey. These People do not even know how to act normal and naturally. They think every little moment has to be dramatic. Its so sad...",2020-11-14 18:13:13
"UgzSMk4wdF6ZCuuRG_p4AaABAg","UC4IDQGfDgAqGG-M2ymCfZPQ","Aaron Ruhl","i  now",2020-11-14 14:33:24
"UgzNXUX20s2gumO-0i54AaABAg","UC4IDQGfDgAqGG-M2ymCfZPQ","Aaron Ruhl","boy",2020-11-14 14:32:15
"Ugz0_mViNIpaKB9BFe14AaABAg","UCl-KzinrQqyxBP6xzyD9EdA","Donut Cat","I really wish that many people, not JUST the Ace Family, could maybe not post their (or their kids’) entire life online. Sure, if they want to showcase some moments, that’s fine, but there’s some things that might just be better off private. Plus, exposing your children is dangerous, and since their minds aren’t fully developed, they don’t understand what’s going on. There’s a lot of these children trying to defend Austin, but even if you look up to and support him, this should be something that needs to be focused on.",2020-11-14 05:29:01
"Ugy5OavBnAhzLw5tj794AaABAg","UCzFfjkH5Ccqtu3_n72UwmIA","Vilma Barrera","😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠",2020-11-13 23:55:33
"Ugx2rS2D0ms96teyC9B4AaABAg","UCTLqRSHo3J-XWpiC5QNYcaw","Celine Espinal","Me realizing that the Doctor was right they really had too girls and the youngest was a boy named steel this is crazy❤",2020-11-13 16:05:13
"UgwWd0Hco7oGwgeKQnB4AaABAg","UCTHwdJJoHJO37FPsT-oEGfw","Carmen Daiken","Thank u soooooo much for allowing us one of the most beautiful experiences  u will ever witness is the birth of ur beautiful baby boy  congratulations from liverpool  England one love ❤💛💚🖤❤💛💚xx",2020-11-13 14:50:17
"UgwXHz6UpczKbZlV1AZ4AaABAg","UC0nA0ekOdEFBj4K0wYknJgA","Jeoffrey Remolacio","Pls",2020-11-13 05:37:33
"UgwC28VhnfUgtIPZMXp4AaABAg","UC0nA0ekOdEFBj4K0wYknJgA","Jeoffrey Remolacio","Can I get a shoutout",2020-11-13 05:37:04
"UgwTh7LuyoDbC6LynRN4AaABAg","UC0nA0ekOdEFBj4K0wYknJgA","Jeoffrey Remolacio","I love you guys and you guys are the best",2020-11-13 05:36:30
"Ugwznnu31nbAGHz60y94AaABAg","UC-Rfaw0QoLVTH6cpGkKgkEw","Maria Del Mar Gonzalez","IT mad me cry",2020-11-13 01:33:11
"UgyxhHHvJPMMEjBh4sh4AaABAg","UCemLeCNPJk0In0Co90ORPMA","Fatma Abdulkadir","Good keep going",2020-11-12 20:49:10
"Ugw1TYJ1ReSLvn2govl4AaABAg","UCRoGbBQLizPhPcDpH21k7RA","Aryana Addams","Boy",2020-11-12 18:24:35
"Ugzc3vNz2uTyJA7fjbR4AaABAg","UCUxjQnPd9EKG50MvsGU5bHw","kd playz robloxs","Whoever likes will become  rich",2020-11-12 00:12:29
"Ugw6FES_BMw2YF_Hu8x4AaABAg","UCY7EzyAnZjWH5AqLMiJqB7g","Myrna Seda","Omg. You guys made me cry",2020-11-10 03:24:59
"Ugwe1lkkDuawwPYFfIF4AaABAg","UCMJglDdTttF8lSt1zQ9YXzw","Wendy H","Glad to see you put the camera down dude. Belated congrats on a safe, healthy delivery ❤️",2020-11-10 00:59:04
"UgxmDSCVIaF9Pvzr1dN4AaABAg","UCIklA55zSHO1lfH6tR5WLHg","Calah Bomar","Oh my god his reaction to the gender made me cry!!! So beautiful",2020-11-09 01:56:56
"UgwzNd2VIUfU2i3Yb-d4AaABAg","UCu8VaFrnc6fbAXXULN4kjUw","Annie Modica","Love u guys! Funny how dad is WAY  more nervous than the mom",2020-11-09 01:05:23
"UgyU6xif_l031RBZrSV4AaABAg","UCJ1qmxpMrzgEsyrIpMldr0g","India English","oh i going to cry",2020-11-08 21:01:39
"UgwsYZZWCReHSbWlO4N4AaABAg","UCPHL-_XpN1BrH_cPAZnYU6Q","Saved by Christ","Congratulations 😭",2020-11-08 18:27:04
"UgwTXm5HJXaM5K5_j7h4AaABAg","UC8J3M9li-2kR9QnLSfCs3oQ","lazyliz Kiwi","June 20!?!? My b'day is june 26 2012!!",2020-11-08 05:37:59
"Ugzvq8u7vizvz82CHU94AaABAg","UCF96srq1OsVokaxu3PuGgYg","ellbennet","Why didn't H3 include this when talking about the things that makes this guy a douche. Wife is giving birth and he's focusing on himself and the camera...",2020-11-07 22:09:34
"Ugwvt8eJrzGCRmgneFR4AaABAg","UCGz7nsSI-EaMLxMNLMU81uA","Abby Williams","Who is cutting onions in here! 🥺🙂",2020-11-07 21:36:50
"Ugy0xVYIMQSTQIAGazt4AaABAg","UCM4dNPeH7TBSDc6-uDPM7GQ","Ivan Lee","Yihihgtuugu😱.",2020-11-06 00:08:56
"UgzucPUZePdI_1v8GkB4AaABAg","UChRMiI5zUlFXKW6IEdW9-9g","mina","he was more nervous than her",2020-11-05 16:32:35
"UgxMlYOTI5GeUjJoKf54AaABAg","UChRMiI5zUlFXKW6IEdW9-9g","mina","she need to take the kids and go",2020-11-05 16:31:59
"Ugwz_WTOk6Y-CU1Bj914AaABAg","UCDiREcDff5mW4AYWCuaomkw","Deandra Hines","70",2020-11-05 15:42:28
"UgxFx281PQ_DM2GSlk14AaABAg","UCDiREcDff5mW4AYWCuaomkw","Deandra Hines","No 0",2020-11-05 15:40:47
"UgyeBicubPf5PPYgrLt4AaABAg","UCDiREcDff5mW4AYWCuaomkw","Deandra Hines","No  1",2020-11-05 15:40:23
"UgwUrAif4IDgju1UYhp4AaABAg","UCTysIn-1XjPxGHnSSFPjJIA","Teri Blake","Love this family💖👍",2020-11-04 02:49:54
"Ugw7aZmwb9_EqKXPla14AaABAg","UCPdjyJipt2j1mjVGRUPUhwQ","Gary Thompson","Love yall",2020-11-04 01:06:29
"UgxL32wzBh53eNwu5JJ4AaABAg","UCVtQocwMzpJjCE0626K7yow","Eku Patel","It’s a boy 👦",2020-11-04 00:22:14
"UgwU0lx-X_jEz92uZ2J4AaABAg","UCipqNY2PozBguagicj3jXJw","Bella Sucharski","that sidekick was so right if you watch there new vids",2020-11-03 20:07:36
"UgwMwIOKoUfm9tqY_9J4AaABAg","UCh7Sa8AdjtOljzoyPyO0RVQ","Giselle Sánchez","Hi😍😍👑👑👑",2020-11-03 15:16:20
"UgyL8kJpwa-Kux6qfUB4AaABAg","UCJEu7zcMj-6oGL6rgHEqNGQ","Elliana Versch","catherine gave birth to so cute kids!!!!",2020-11-02 21:09:59
"UgyeTjs3a9EcJ7yPqo54AaABAg","UCGf9QzrDzyLMVHcrYpjpi3w","RAINA THE QUEEN","Oops i forgot to say what’s going on everybody",2020-11-02 18:03:54
"UgwvOj9HZVMfxGjEYM54AaABAg","UCGf9QzrDzyLMVHcrYpjpi3w","RAINA THE QUEEN","Hey ace family🥳🤩🤪can you guys give a shot out I subscribe and like and shared please🥺🤗😚😘☺️😙",2020-11-02 18:01:19
"UgwdNMFbx2-ce_z6l8R4AaABAg","UCqi0TbqdmmzwQ_SuwVRF-8Q","Emma at DreamPatisserie","Austin you really is a great father!",2020-11-01 22:44:09
"Ugw1P6yrmbSqtGM7rBl4AaABAg","UCR9pgiSFqR3XV-CORGtByeQ","Stephanie Morales-Bernal","Austin crying : 👁💧👄💧👁
mE : 👁👄👁",2020-11-01 00:41:47
"UgyibsMj3Jw2vRLNk_Z4AaABAg","UCMVFthTMmGbR8kbrtUVkAzg","Tammy Ledesma","boy",2020-10-31 15:19:54
"UgxCfRgCNHhBYlwc4fB4AaABAg","UCbgZYS2KWpbV8SV5uqvulLQ","Angela Xian","haha boo",2020-10-30 18:44:08
"UgwP1bkL5GPNcyfTv414AaABAg","UCPrh0GoTNcX6JofxPt-4ypQ","Jenny from the block هبه","*BOY I WANNA MEET THAT PSYCHIC*",2020-10-30 18:24:47
"Ugzcnu_W6_vboIMY-Vt4AaABAg","UCTwFpgWdoYravL0m4xn46vA","dushyanthi Priyangika","What is your boy,s name  I am diseni",2020-10-30 07:26:47
"Ugx-QsxMP87E8H5AG6t4AaABAg","UCTXNtyMz63mGNYICmYqAieA","Sarah F","the husband is wierd... catherine please leave him",2020-10-30 04:44:33
"UgytBIcYb_d8XB0LVqx4AaABAg","UC76h7cPN4ZjQy3fdlod90pw","Melika Mardesich","Austin’s disgusting, “I don’t want to be scarred for life.” What a wimp. Your wife carried this life for 9 months, endured hours of labor, and is giving you the greatest most beautiful gift and you can’t even stomach the birth. You’re not a man.",2020-10-29 18:37:38
"UgzfzmDqRwwIbzj-aQt4AaABAg","UC-NlsXYOgWiNJEiXlisDWtA","Alexandre & Audrey","Poor baby he didnt want to be expose by million of person he cant even speak, cant even think cant even make desicion ...",2020-10-29 17:08:18
"UgxltdFgvIjQpnX7AIl4AaABAg","UCuQmiyIZBJYFrXw5UPQGqgw","Catherine Pin","Austin is useless... I wonder what the nurses and doctors thought",2020-10-29 04:07:50
"UgzrLCwtVMBgZT3XQx94AaABAg","UCCA95BmTQ40sv976qOFc8yg","Ghara Pike","She must be super lose down there lol",2020-10-29 03:17:38
"Ugz4lTHCJgVsNDlnrBd4AaABAg","UCAzVZIlqXXhBQJRysm8MHgw","Book Club","Sick man through out he was making video",2020-10-29 02:12:16
"Ugz4LsVOmAD2CU_oEj94AaABAg","UCnyJusSKD34cqJTaClP0_Aw","Yana L","That doctor is awesome.   White dress all dolled up drlivered baby no mess on her?",2020-10-28 13:16:44
"Ugz02poZuM2qHacQ6Lh4AaABAg","UCGtkLhFjuMFNIvCAD9ymqMg","Dennis Chacko","Happy birthday baby🤗🤗💙👣🍼🍼🌺🌸🌹🍀🍁🍂🍃🌻🌼🌽",2020-10-27 12:07:02
"UgwjjY0RejWWiuLmGgt4AaABAg","UCjCNoQwqG7AwekZG_x7Hb4w","THE EDIT GIRL EDIT","Ahhhhhh omg yesssssss awww what's the name",2020-10-27 02:25:06
"UgyGo2sONVOUNyw35s94AaABAg","UCSLggKwy-7rTgcBuQtwRj1g","Judaea Brown","Baby Still is so cute",2020-10-27 01:54:13
"UgxjuyMPHxKQyIbMeI14AaABAg","UC0Q6EqXUFNz7lDEQ393DsTA","Valerie","I seriously would slap that camera guy in the face. If I were her, he is nothing to me",2020-10-27 00:11:06
"UgzQir2Osh8UIct-pyZ4AaABAg","UCGMVSO63vUdJtkjOWkWlgig","Paige Lupica","That’s their fucking bathroom...",2020-10-26 16:59:22
"Ugw8P3dMIOhj00yZcT94AaABAg","UCGMVSO63vUdJtkjOWkWlgig","Paige Lupica","Sorry but I can’t stand this family. Pretty sure everyone else feels like this as well",2020-10-26 16:58:55
"Ugw7Qt0d1PmVxv-YfFN4AaABAg","UCkrOm77yQqZ742E1ondHOwQ","Rigga Morris","Nobody's heard of a tripod",2020-10-26 16:28:07
"UgxlvSle89v24s4RMhl4AaABAg","UCSUTzVP5nokKzc1-ydFkeCg","Masheley Thomas","Congratulations ace family😭😭",2020-10-26 15:17:16
"UgzXf5Uc1-rzXBNYfFN4AaABAg","UCnsIry341xlLY5wHSQsCEuw","Madelyn Elizabeth","The physic was right!!",2020-10-25 21:38:52
"UgyS_E_O557OfUzz1cR4AaABAg","UCe194OB-PrilyKyQM3G1rtQ","Maria Machuca","My birthday is on June 19 and the year I was born is 2012",2020-10-25 18:15:11
"Ugxmh5LwZiq7_8h_GuZ4AaABAg","UCphnS7xTyPDkwjKXyBq2amw","sujatha A","OMG in Indian hospital  husbands are not allowed",2020-10-25 16:32:16
"UgzSvf00oUo5MuSPaTV4AaABAg","UCdB8j9tbrEDdZYbkgUd5lvQ","Amors Gamez","I  liek you guys so much",2020-10-25 05:43:26
"UgwOb-2VUyGK94-7HDd4AaABAg","UCLx5VmfxcApbcp8HzNc8Ndg","MaryGlow","Dolores Mcbroom is that Catherine’s name??",2020-10-25 04:38:57
"Ugy77KbLCR1_PNuomsR4AaABAg","UCyleBXoyWRPwQXggXTyMdcw","Cakes and more!","Who else is calling the number?",2020-10-24 15:54:22
"UgxKI8BlQ5NQbyqA3gl4AaABAg","UCK-j6hS6XsvBTB0KIsdtO6Q","Jadalys Baez","yo i was watchin the end and i just love you guys so much and your son is so butiful congrats! such a butiful baby boy!",2020-10-24 15:46:32
"UgzjBjVoeVU393sOByJ4AaABAg","UCF7u6nokBn4oc3uyCrwFW5Q","Bravo Flight","i love him tell him that i love him",2020-10-24 15:43:18
"UgzhaxqWW5Ai9I-tOhR4AaABAg","UC0WoN7n1IzGO094Iy0roUFQ","Shallesha Dennisur","God bless this family... I love u guys",2020-10-24 08:56:10
"UgybMDxyLOsz0XBq1G14AaABAg","UCs8EnhNCHD7OO8Jd2T6UmRw","Tshepang Letseli","Congrats wish you guys all the best",2020-10-23 20:34:49
"Ugw1IbucWQOLg9I5PWN4AaABAg","UCmlnVZunGFvLKI45jjzXhcA","The Funniest Videos ever","You guys need to edit 13:45 out",2020-10-23 06:28:24
"Ugx4Hs5fSWmvD7HgeJl4AaABAg","UCYCy2gcrABTMNbZzzdXb5QA","Adithya Pappula","anyone else just notices what happened at 12:43",2020-10-22 21:00:28
"UgzSnovwt-S8UuELTwt4AaABAg","UCetwSjrwbdO1NiZacJgYbJA","Marsha Flett","girl",2020-10-22 20:01:06
"Ugxio2LvwDqMb2h54gF4AaABAg","UCubLG1467Uenv6VEpV7TV4A","Rhyalynn Guzman","Bruh the lady was right it is Elle Alia then steel",2020-10-22 15:44:20
"Ugy49bN6QNQvc-OE1mF4AaABAg","UC00Palk_5gjcx5xxubZNU4g","2 2","Lol looking at the camera instead of the wife. This family is a fucking joke",2020-10-22 14:00:45
"UgwSr9xZ6kkXpqA2pOx4AaABAg","UCxUNsuE6weBXS4_m9JCazWQ","jr roque","Omg",2020-10-22 10:20:33
"Ugy0Y8MN2MQKbJkWWyJ4AaABAg","UCEC8M04-40UXzVM39xDR21w","Heighton 720","Bro..you couldn't hold her damn hand ??? Come on now.",2020-10-22 05:35:08
"UgxSaKDWL27f5vTPFUR4AaABAg","UCvwcV6bsUQRevz35Sp0T5MQ","Joshua Martin","*Me being born into Poor family, Minecraft,fortnite and cod*
*Steel: Rich family, flying cars, VR games, cyborgs*",2020-10-22 03:54:40
"UgzCCUK3nDHtoxeRYId4AaABAg","UCz9Xx6p1IRQy_zQWuaWKUKA","The Terrazas","Has she got an epidural for all her pregnancys?",2020-10-22 01:34:59
"UgxMkpdWYz2PfLMX9Dh4AaABAg","UCzed1AYblMjLSklDva3JQGQ","Gladys Feliciano","BEAUTIFUL FAMILY",2020-10-22 00:15:33
"UgzywauvU_BKyP-Htbl4AaABAg","UCgj5wgrtp7YRVbgrCnn2LHA","David Theu","Oooh you the swtest dad ever...so you had to pretend to be smile while your heart was breaking....you smart😘",2020-10-21 17:17:55
"Ugy2kSifKwLHEfBPM1l4AaABAg","UCTDsTy9E9f-qZo-jYlD0_eg","Sunflowers Are amazing","I have just gone through about 3 pregnancy announcement videos and gender reveals only to find out he's already here?!?!?!?!",2020-10-21 07:17:48
"Ugy8lnV2EpYv4ql4uAB4AaABAg","UCetwSjrwbdO1NiZacJgYbJA","Marsha Flett","i de la banque 🏦",2020-10-21 02:16:12
"UgzkaJrJqUaaB5RyM-54AaABAg","UCMEX6ZJgQD1yLlyr9uzNHyw","Emily Loyd","Hola como estas usted en Liga the seed get your Morty Etowah River Saloon c-274K que es estar Contigo yo quiero decir gracias photos or videos get arrested bye",2020-10-21 00:35:08
"UgxoDZaOUdFbVxFTOWh4AaABAg","UChRNG6D4GNxMTaPoLtt7vAA","Fortnite world","13:45",2020-10-20 18:49:39
"Ugxs4HNs9FbUUbxwE9t4AaABAg","UCCHfXb5C4JPx4NcPJRPdNpg","Mohamed Samakie","Something slipped out btw😆😆😆",2020-10-20 17:36:34
"UgwcxBVlxnvy70yR3uJ4AaABAg","UCmVRYb2C8Iruot4_B94SWDQ","Actually Original","13:44... Damn their editor fr needs to get fired",2020-10-20 17:05:18
"UgwF5EHa2Ga7XE8uonN4AaABAg","UCHrGCY1cyIHylIUAqy8YqcA","Victoria Villajara","Damn why to support her and film her face. Geesh all about you huh🤢",2020-10-20 16:36:44
"Ugw3xo6cPqYWk_dieCl4AaABAg","UCjcSX_1VdtdwGYzKGu5Uf9w","God And Butterflies","The 20,000 dislikes must be the Dems who HATE LIFE...
THIS VID WAS SOOOOOO BEAUTIFUL.....Welcome to life lil one🌸🌹🌸💗",2020-10-20 16:25:01
"Ugwa3C1r6IKhoklJQV94AaABAg","UC_uZ027KpykzQy-8ervVIGA","Christina Rosser","Weirdest thing I’ve ever seen...he couldn’t look?!? Dang if she had the guys to push that baby out, he could have manned up and engaged with her &that baby & not the camera🤦🏼‍♀️",2020-10-20 07:45:31
"Ugw5f2cBEeoNmTnG6NB4AaABAg","UCcBH7_AJnS_ffR5Cy2C5Icg","Bebo Buttermilk","Omg! I had the cord around my neck too! Expect I came out purple 😀",2020-10-20 02:33:13
"UgwbbJRJFeLjfVmaORd4AaABAg","UCdeSRK4gT0lkj5_Yn9SHjtA","Sliverler","Nice to see that you gonna squeeze the living money out of that child way to go ace family. Also I’m going to be the King in the cards since that’s how’s we’re gonna play it.",2020-10-20 00:07:58
